,Team,MatchID,Split No.,Delta Time,Weakly Connected,Strongly Connected,Average Shortest Path,Radius,Diameter,Eccentricity Mean,Central Node,Average Eigenvector Centrality,Density,Mean Clustering
13647,Aston Villa,3749133,5,5,Error,Error,2.4555555555555557,Error,Error,Error,Error,0.2896616818023661,0.14444444444444443,0.036904761904761905
13648,Arsenal,3749133,0,27,Error,Error,1.3363636363636364,2,2,2,Ashley Cole,0.29197650161709077,0.6636363636363637,0.6883239511407044
13649,Arsenal,3749133,1,18,Error,Error,1.6818181818181819,2,3,2.6363636363636362,Ashley Cole,0.2840185033038938,0.41818181818181815,0.5061015929999887
13650,Arsenal,3749133,2,6,Error,Error,1.7777777777777777,Error,Error,Error,Error,0.30839509644882224,0.2777777777777778,0.29127680311890836
13651,Arsenal,3749133,3,21,Error,Error,1.7545454545454546,2,4,3,Patrick Vieira,0.27076645942020106,0.41818181818181815,0.46581003374638863
13652,Arsenal,3749133,4,8,Error,Error,2.0444444444444443,2,5,3.5,Gilberto Aparecido da Silva,0.28594161364954235,0.2777777777777778,0.344418505942275
13653,Arsenal,3749133,5,5,Error,Error,1.1964285714285714,Error,Error,Error,Error,0.2736321102266378,0.21428571428571427,0.31666666666666665
13654,Arsenal,3749528,0,17,Error,Error,1.5454545454545454,2,3,2.3636363636363638,Ashley Cole,0.28084374312805055,0.5,0.5303579765248608
13655,Arsenal,3749528,1,5,Error,Error,1.2,Error,Error,Error,Error,0.36390740818745876,0.3,0.22083333333333333
13656,Arsenal,3749528,2,21,Error,Error,1.5818181818181818,2,3,2.3636363636363638,Ashley Cole,0.28679647148564513,0.4636363636363636,0.48729031892133495
13657,Arsenal,3749528,3,6,Error,Error,1.5555555555555556,Error,Error,Error,Error,0.26816037807900045,0.25,0.34975633528265104
13658,Arsenal,3749528,4,9,Error,Error,1.9333333333333333,3,3,3,Eduardo César Daude Gaspar,0.29841389801247764,0.3,0.22578664799253034
13659,Arsenal,3749528,5,8,Error,Error,1.2142857142857142,Error,Error,Error,Error,0.2923607897639972,0.375,0.45353349673202614
13660,Arsenal,3749528,6,6,Error,Error,2.1444444444444444,Error,Error,Error,Error,0.2650491193199727,0.2111111111111111,0.14899620846989267
13661,Arsenal,3749528,7,8,Error,Error,2.7777777777777777,3,7,5.2,Laureano Bisan-Etame Mayer,0.2588720232630931,0.2222222222222222,0.30857142857142855
13662,Arsenal,3749528,8,3,Error,Error,0.95,Error,Error,Error,Error,0.3414214037820613,0.3,0
13663,Newcastle United,3749528,0,16,Error,Error,1.790909090909091,2,3,2.5454545454545454,Aaron Hughes,0.2831020474561199,0.34545454545454546,0.46611288483484636
13664,Newcastle United,3749528,1,6,Error,Error,2.017857142857143,2,4,3,Jermaine Jenas,0.3318805333395952,0.30357142857142855,0.34791666666666665
13665,Newcastle United,3749528,2,20,Error,Error,1.6818181818181819,2,3,2.727272727272727,Aaron Hughes,0.2776202276618002,0.44545454545454544,0.4736397736275005
13666,Newcastle United,3749528,3,5,Error,Error,2.5090909090909093,3,6,4.454545454545454,"Andy O""Brien",0.2845691215961412,0.22727272727272727,0.2453246753246753
13667,Newcastle United,3749528,4,7,Error,Error,2.588888888888889,3,6,4.3,Laurent Robert,0.2650084757015936,0.23333333333333334,0.28320261437908495
13668,Newcastle United,3749528,5,7,Error,Error,1.9583333333333333,Error,Error,Error,Error,0.2802215995845701,0.18055555555555555,0
13669,Newcastle United,3749528,6,4,Error,Error,1.9523809523809523,Error,Error,Error,Error,0.3299025999424102,0.2619047619047619,0.17857142857142858
13670,Newcastle United,3749528,7,9,Error,Error,1.7272727272727273,Error,Error,Error,Error,0.2662708326896015,0.3,0.2739808409059746
13671,Newcastle United,3749528,8,3,Error,Error,2.5694444444444446,3,7,4.333333333333333,Aaron Hughes,0.31430628070323147,0.25,0.2247863247863248
13672,Arsenal,3749233,0,45,Error,Error,1.2545454545454546,2,3,2.090909090909091,Ashley Cole,0.29019618860230345,0.7545454545454545,0.7866863587042002
13673,Arsenal,3749233,1,12,Error,Error,1.7818181818181817,2,3,2.727272727272727,Ray Parlour,0.2838302592576952,0.35454545454545455,0.3571890957339874
13674,Arsenal,3749233,2,9,Error,Error,1.5727272727272728,Error,Error,Error,Error,0.2567500734318905,0.2545454545454545,0.3774363233665559
13675,Arsenal,3749233,3,5,Error,Error,1.9111111111111112,Error,Error,Error,Error,0.2831475002128778,0.26666666666666666,0.27573549257759783
13676,Arsenal,3749233,4,6,Error,Error,2.1363636363636362,Error,Error,Error,Error,0.2511848340259173,0.23636363636363636,0.22162060162060163
13677,Arsenal,3749233,5,9,Error,Error,1.6944444444444444,Error,Error,Error,Error,0.2625759018544917,0.2361111111111111,0.33433048433048435
13678,Manchester City,3749233,0,45,Error,Error,1.4,2,3,2.090909090909091,Claudio Reyna,0.28449160885564206,0.6090909090909091,0.6879078197337357
13679,Manchester City,3749233,1,12,Error,Error,1.7545454545454546,Error,Error,Error,Error,0.26583705170158456,0.2909090909090909,0.3656746512080033
13680,Manchester City,3749233,2,9,Error,Error,0.8035714285714286,Error,Error,Error,Error,0.26849676251590504,0.26785714285714285,0.16314484126984127
13681,Manchester City,3749233,3,5,Error,Error,1.1785714285714286,Error,Error,Error,Error,0.23879398448164849,0.19642857142857142,0.29791666666666666
13682,Manchester City,3749233,4,4,Error,Error,2.2444444444444445,Error,Error,Error,Error,0.26062811648775186,0.17777777777777778,0.13666666666666666
13683,Manchester City,3749233,5,11,Error,Error,2.7888888888888888,3,6,4.1,Michael Tarnat,0.2836659264249462,0.2,0.2427777777777778
13684,Arsenal,3749462,0,45,Error,Error,1.2,1,2,1.8181818181818181,Gilberto Aparecido da Silva,0.29673565365281435,0.8,0.8343714764229255
13685,Arsenal,3749462,1,22,Error,Error,1.5727272727272728,2,4,2.5454545454545454,Fredrik Ljungberg,0.28128537678953935,0.5181818181818182,0.6171715171017998
13686,Arsenal,3749462,2,20,Error,Error,1.5227272727272727,2,3,2.5,Dennis Bergkamp,0.2751045828023133,0.5227272727272727,0.5711958702303089
13687,Arsenal,3749462,3,1,Error,Error,1.05,Error,Error,Error,Error,0.28284330758784226,0.25,0
13688,Birmingham City,3749462,0,43,Error,Error,1.4,1,3,2,Stephen Clemence,0.29537752413229135,0.6363636363636364,0.7379655060521887
13689,Birmingham City,3749462,1,22,Error,Error,1.6363636363636365,2,3,2.4545454545454546,Damien Johnson,0.28342089872541343,0.42727272727272725,0.41931335408357734
13690,Birmingham City,3749462,2,20,Error,Error,1.9696969696969697,2,5,3.3333333333333335,Stephen Clemence,0.2565213466235915,0.3106060606060606,0.3156668104781312
13691,Manchester United,3749552,0,45,Error,Error,1.3545454545454545,1,2,1.9090909090909092,Mikaël Silvestre,0.29912727613002754,0.6454545454545455,0.6561156608239503
13692,Manchester United,3749552,1,30,Error,Error,1.4545454545454546,1,3,2,Roy Keane,0.2918891892100851,0.5636363636363636,0.6230104388614438
13693,Manchester United,3749552,2,4,Error,Error,0.7857142857142857,Error,Error,Error,Error,Error,0.19047619047619047,0
13694,Manchester United,3749552,3,11,Error,Error,2.081818181818182,Error,Error,Error,Error,0.2757838521277328,0.22727272727272727,0.2266067266067266
13695,Arsenal,3749552,0,45,Error,Error,1.3909090909090909,2,3,2.3636363636363638,Ashley Cole,0.2857432420882267,0.6454545454545455,0.6827015921920319
13696,Arsenal,3749552,1,29,Error,Error,1.481818181818182,2,3,2.3636363636363638,Fredrik Ljungberg,0.2831430733658581,0.5727272727272728,0.6757387682662747
13697,Arsenal,3749552,2,1,Error,Error,1.9333333333333333,Error,Error,Error,Error,0.35835157087346436,0.26666666666666666,0.17222222222222222
13698,Arsenal,3749552,3,8,Error,Error,1.9222222222222223,2,4,3,Eduardo César Daude Gaspar,0.2823654214932041,0.32222222222222224,0.629032827302474
13699,Arsenal,3749296,0,25,Error,Error,1.5727272727272728,2,3,2.5454545454545454,Ashley Cole,0.2781010149398653,0.4909090909090909,0.5617268637535071
13700,Arsenal,3749296,1,6,Error,Error,2.172727272727273,Error,Error,Error,Error,0.2481803456330581,0.20909090909090908,0.19011777695988222
13701,Arsenal,3749296,2,12,Error,Error,1.8909090909090909,Error,Error,Error,Error,0.2553467206563081,0.2545454545454545,0.2702380952380952
13702,Arsenal,3749296,3,24,Error,Error,1.5545454545454545,2,4,2.8181818181818183,Laureano Bisan-Etame Mayer,0.27701901392718403,0.5454545454545454,0.681779477509024
13703,Arsenal,3749296,4,20,Error,Error,1.5909090909090908,2,3,2.3333333333333335,Ashley Cole,0.2806878782802527,0.4393939393939394,0.4794602549246351
13704,Arsenal,3749296,5,1,Error,Error,0.4,Error,Error,Error,Error,Error,0.2,0
13705,Portsmouth,3749296,0,25,Error,Error,1.6727272727272726,2,3,2.5454545454545454,Amdy Moustapha Faye,0.282947518761325,0.42727272727272725,0.4648576017112828
13706,Portsmouth,3749296,1,3,Error,Error,0.3333333333333333,Error,Error,Error,Error,Error,0.3333333333333333,0
13707,Portsmouth,3749296,2,12,Error,Error,1.8272727272727274,Error,Error,Error,Error,0.2682564646656445,0.24545454545454545,0.25295630295630295
13708,Portsmouth,3749296,3,24,Error,Error,1.8,2,4,3,Shaka Hislop,0.2627427863684587,0.39090909090909093,0.4992382646716685
13709,Portsmouth,3749296,4,17,Error,Error,1.0222222222222221,Error,Error,Error,Error,0.24012701656950336,0.24444444444444444,0.27134809634809637
13710,Portsmouth,3749296,5,0,Error,Error,Error,Error,Error,Error,Error,Error,0.0,Error
13711,Manchester City,3749454,0,44,Error,Error,1.3818181818181818,2,2,2,Antoine Sibierski,0.29301137758788093,0.6181818181818182,0.5855378175066441
13712,Manchester City,3749454,1,21,Error,Error,1.8454545454545455,Error,Error,Error,Error,0.2388436036198071,0.3090909090909091,0.41406536897928575
13713,Manchester City,3749454,2,6,Error,Error,1.8194444444444444,Error,Error,Error,Error,0.30370390333847697,0.16666666666666666,0.12962962962962962
13714,Manchester City,3749454,3,17,Error,Error,1.803030303030303,2,4,2.75,David Seaman,0.25536975143952617,0.3560606060606061,0.4411635062963452
13715,Arsenal,3749454,0,46,Error,Error,1.4,2,3,2.6363636363636362,Ashley Cole,0.2761780779447401,0.6636363636363637,0.7251233701880256
13716,Arsenal,3749454,1,22,Error,Error,1.5363636363636364,2,3,2.3636363636363638,Ashley Cole,0.28262295634410345,0.5,0.5523441941603493
13717,Arsenal,3749454,2,6,Error,Error,1.6727272727272726,Error,Error,Error,Error,0.2636781331563479,0.3,0.4115745365745366
13718,Arsenal,3749454,3,16,Error,Error,1.5378787878787878,Error,Error,Error,Error,0.2166579260511536,0.2196969696969697,0.3888794896859413
13719,Chelsea,3749276,0,13,Error,Error,1.4545454545454546,Error,Error,Error,Error,0.27116205856703796,0.20909090909090908,0.2040792540792541
13720,Chelsea,3749276,1,4,Error,Error,1.7321428571428572,Error,Error,Error,Error,0.32679845259264806,0.2857142857142857,0.2382440476190476
13721,Chelsea,3749276,2,26,Error,Error,1.4727272727272727,2,3,2.3636363636363638,Eiður Smári Guðjohnsen,0.2864092356610371,0.5636363636363636,0.6131127357224342
13722,Chelsea,3749276,3,16,Error,Error,1.4777777777777779,2,3,2.1,Adrian Mutu,0.3137188546901742,0.5333333333333333,0.5319054539674477
13723,Chelsea,3749276,4,10,Error,Error,1.625,2,3,2.3333333333333335,Claude Makélélé,0.3237179726688022,0.4305555555555556,0.431234547822179
13724,Chelsea,3749276,5,20,Error,Error,1.8,2,4,3,Claude Makélélé,0.2899671802729745,0.37777777777777777,0.3581725185383722
13725,Arsenal,3749276,0,14,Error,Error,1.490909090909091,Error,Error,Error,Error,0.26840917756784655,0.4,0.4879622620688985
13726,Arsenal,3749276,1,5,Error,Error,0.7678571428571429,Error,Error,Error,Error,0.2678849297350626,0.26785714285714285,0.28210470085470085
13727,Arsenal,3749276,2,25,Error,Error,1.5777777777777777,2,3,2.6,Kolo Habib Touré,0.2911743776593324,0.5,0.5529795700975052
13728,Arsenal,3749276,3,15,Error,Error,2.227272727272727,Error,Error,Error,Error,0.2327588605676119,0.21818181818181817,0.20025968183862922
13729,Arsenal,3749276,4,8,Error,Error,1.7272727272727273,2,3,2.727272727272727,Eduardo César Daude Gaspar,0.28700686359826555,0.38181818181818183,0.497025841350331
13730,Arsenal,3749276,5,20,Error,Error,1.7196969696969697,Error,Error,Error,Error,0.2609558698542095,0.29545454545454547,0.4285904616177266
13731,Tottenham Hotspur,3749068,0,33,Error,Error,1.4454545454545455,2,3,2.1818181818181817,Anthony Gardner,0.28737373680000167,0.5727272727272728,0.6265898879996574
13732,Tottenham Hotspur,3749068,1,10,Error,Error,1.8454545454545455,2,3,2.8181818181818183,Jamie Redknapp,0.2754873699398698,0.33636363636363636,0.3612004409293543
13733,Tottenham Hotspur,3749068,2,12,Error,Error,1.8222222222222222,2,4,3,Robbie Keane,0.2760169825647419,0.37777777777777777,0.43561048514608885
13734,Tottenham Hotspur,3749068,3,14,Error,Error,1.7363636363636363,Error,Error,Error,Error,0.2647548147363698,0.2909090909090909,0.5274497482277368
13735,Tottenham Hotspur,3749068,4,10,Error,Error,1.5272727272727273,Error,Error,Error,Error,0.26988501646666085,0.2818181818181818,0.3260104291992837
13736,Arsenal,3749068,0,34,Error,Error,1.6,2,3,2.272727272727273,Ashley Cole,0.28575694352099934,0.45454545454545453,0.5100633343406374
13737,Arsenal,3749068,1,9,Error,Error,1.5272727272727273,Error,Error,Error,Error,0.28117462151033246,0.35454545454545455,0.36661470924016826
13738,Arsenal,3749068,2,10,Error,Error,1.8555555555555556,Error,Error,Error,Error,0.27291428851462246,0.25555555555555554,0.29585695006747637
13739,Arsenal,3749068,3,16,Error,Error,1.7954545454545454,2,4,2.9166666666666665,Eduardo César Daude Gaspar,0.26534999564552664,0.3787878787878788,0.5193748666351407
13740,Arsenal,3749068,4,9,Error,Error,1.7777777777777777,Error,Error,Error,Error,0.26674351146276803,0.23333333333333334,0.166
13741,Arsenal,3749068,5,0,Error,Error,0.8333333333333334,Error,Error,Error,Error,Error,0.25,0
13742,Southampton,3749310,0,34,Error,Error,1.4545454545454546,2,2,2,Antti Mikko Niemi,0.2929374052565056,0.5454545454545454,0.615668048350308
13743,Southampton,3749310,1,11,Error,Error,1.8333333333333333,Error,Error,Error,Error,0.2812118982833783,0.2777777777777778,0.28268517447464814
13744,Southampton,3749310,2,10,Error,Error,1.9363636363636363,Error,Error,Error,Error,0.2513267958684578,0.21818181818181817,0.3928566117561333
13745,Southampton,3749310,3,15,Error,Error,1.8545454545454545,2,4,2.8181818181818183,Darren Kenton,0.2808088280151845,0.34545454545454546,0.38512434113153177
13746,Southampton,3749310,4,11,Error,Error,1.7954545454545454,Error,Error,Error,Error,0.2429117320948826,0.21212121212121213,0.3050925925925926
13747,Southampton,3749310,5,5,Error,Error,2.3333333333333335,2,5,3.6666666666666665,Rory Delap,0.37394806461257873,0.26666666666666666,0.12037037037037036
13748,Arsenal,3749310,0,34,Error,Error,1.3909090909090909,2,3,2.1818181818181817,Fredrik Ljungberg,0.28838891446077036,0.6272727272727273,0.6810787871332419
13749,Arsenal,3749310,1,11,Error,Error,1.7272727272727273,2,3,2.6363636363636362,Fredrik Ljungberg,0.28745167780323233,0.4,0.40596796449737627
13750,Arsenal,3749310,2,11,Error,Error,1.9272727272727272,2,4,3.272727272727273,Robert Pirès ,0.27479224127186774,0.32727272727272727,0.3850639563760732
13751,Arsenal,3749310,3,15,Error,Error,1.6727272727272726,2,3,2.3636363636363638,Kolo Habib Touré,0.28900917138864624,0.4090909090909091,0.3946137024310399
13752,Arsenal,3749310,4,13,Error,Error,1.7,Error,Error,Error,Error,0.2699428128498528,0.3181818181818182,0.34178428776707115
13753,Arsenal,3749310,5,4,Error,Error,0.3333333333333333,Error,Error,Error,Error,0.2357029347442848,0.2,0
13754,Arsenal,3749493,0,29,Error,Error,1.4727272727272727,2,3,2.1818181818181817,Ashley Cole,0.2941539957313315,0.5454545454545454,0.583642274754777
13755,Arsenal,3749493,1,16,Error,Error,1.5444444444444445,2,3,2.2,Ashley Cole,0.3064432508075193,0.5111111111111111,0.5752064062584795
13756,Arsenal,3749493,2,9,Error,Error,2.011111111111111,3,4,3.3,Patrick Vieira,0.28389943095702613,0.3,0.23703216374269007
13757,Arsenal,3749493,3,8,Error,Error,1.5238095238095237,2,3,2.142857142857143,Ashley Cole,0.3702256847732717,0.5238095238095238,0.46397501308215594
13758,Arsenal,3749493,4,12,Error,Error,1.7636363636363637,Error,Error,Error,Error,0.23260655018907708,0.2545454545454545,0.31087126006603194
13759,Arsenal,3749493,5,9,Error,Error,1.5535714285714286,Error,Error,Error,Error,0.27976703764610983,0.25,0.17548076923076922
13760,Everton,3749493,0,28,Error,Error,1.8272727272727274,2,4,2.8181818181818183,Alan Stubbs,0.2770701374134656,0.35454545454545455,0.4214998825463942
13761,Everton,3749493,1,14,Error,Error,1.9545454545454546,2,4,2.909090909090909,Joseph Phillip Yobo,0.2790433967753174,0.3090909090909091,0.3796416751240385
13762,Everton,3749493,2,11,Error,Error,1.6363636363636365,Error,Error,Error,Error,0.2468918318180329,0.24545454545454545,0.2681975647091926
13763,Everton,3749493,3,8,Error,Error,1.8777777777777778,2,4,3,Joseph Phillip Yobo,0.2885075434057275,0.3333333333333333,0.4312060603267035
13764,Everton,3749493,4,16,Error,Error,1.9454545454545455,2,4,3,Gary Naysmith,0.27381332883090237,0.3090909090909091,0.33825263202096045
13765,Everton,3749493,5,9,Error,Error,2.433333333333333,3,6,4.1,Joseph Phillip Yobo,0.28616240857940434,0.24444444444444444,0.2914285714285714
13766,Birmingham City,3749434,0,45,Error,Error,1.4090909090909092,2,3,2.090909090909091,Aliou Cissé,0.29363210784225546,0.6,0.6937516283214789
13767,Birmingham City,3749434,1,13,Error,Error,1.790909090909091,2,4,2.6363636363636362,Aliou Cissé,0.2820957410038779,0.37272727272727274,0.5123409776998892
13768,Birmingham City,3749434,2,19,Error,Error,1.8333333333333333,2,4,3,Kenny Cunningham,0.2616150622140014,0.3484848484848485,0.4227284568687639
13769,Birmingham City,3749434,3,6,Error,Error,1.5357142857142858,Error,Error,Error,Error,0.29874373314046115,0.25,0.15405982905982907
13770,Birmingham City,3749434,4,4,Error,Error,2.375,Error,Error,Error,Error,0.2963355453179674,0.19642857142857142,0.09722222222222221
13771,Arsenal,3749434,0,45,Error,Error,1.2727272727272727,2,2,2,Ashley Cole,0.2927505584185099,0.7272727272727273,0.7333563026320749
13772,Arsenal,3749434,1,13,Error,Error,2.018181818181818,2,4,2.8181818181818183,Dennis Bergkamp,0.281866317546263,0.2909090909090909,0.4011072261072261
13773,Arsenal,3749434,2,19,Error,Error,1.6181818181818182,Error,Error,Error,Error,0.2685913399126714,0.34545454545454546,0.4457811588192094
13774,Arsenal,3749434,3,6,Error,Error,1.990909090909091,Error,Error,Error,Error,0.26086873238731073,0.2,0.029356060606060604
13775,Arsenal,3749434,4,3,Error,Error,2.142857142857143,Error,Error,Error,Error,0.34488765199117843,0.21428571428571427,0
13776,Arsenal,3749192,0,45,Error,Error,1.2727272727272727,1,2,1.9090909090909092,Gilberto Aparecido da Silva,0.2949767742575407,0.7272727272727273,0.7624098570009162
13777,Arsenal,3749192,1,20,Error,Error,1.4363636363636363,2,3,2.1818181818181817,Ashley Cole,0.2882143552088149,0.5818181818181818,0.5991882947308167
13778,Arsenal,3749192,2,8,Error,Error,1.8818181818181818,2,4,3.090909090909091,Ashley Cole,0.2693142148129102,0.33636363636363636,0.41065042413726627
13779,Arsenal,3749192,3,16,Error,Error,1.8106060606060606,Error,Error,Error,Error,0.2511054910623934,0.2878787878787879,0.3826034545751353
13780,Fulham,3749192,0,44,Error,Error,1.5272727272727273,2,3,2.1818181818181817,Andy Melville,0.2912715621553431,0.5,0.5520780048434442
13781,Fulham,3749192,1,20,Error,Error,1.5727272727272728,Error,Error,Error,Error,0.27193695185121597,0.39090909090909093,0.42593397640189085
13782,Fulham,3749192,2,7,Error,Error,1.6666666666666667,Error,Error,Error,Error,0.26560592879246187,0.2222222222222222,0.1607583774250441
13783,Fulham,3749192,3,16,Error,Error,1.9727272727272727,2,5,3.5454545454545454,Zat Knight,0.24542686682398385,0.36363636363636365,0.42530996049552267
13784,Arsenal,3749196,0,47,Error,Error,1.3636363636363635,1,3,1.9090909090909092,Kolo Habib Touré,0.2816751139540284,0.6545454545454545,0.7034418123706629
13785,Arsenal,3749196,1,12,Error,Error,2.090909090909091,3,4,3.3636363636363638,Gilberto Aparecido da Silva,0.2768354032814644,0.2909090909090909,0.31378289752902755
13786,Arsenal,3749196,2,6,Error,Error,2.090909090909091,2,5,3.3636363636363638,Dennis Bergkamp,0.28089801239664747,0.2636363636363636,0.388050321771252
13787,Arsenal,3749196,3,10,Error,Error,1.8888888888888888,2,4,2.888888888888889,Ray Parlour,0.3130716123569702,0.3333333333333333,0.3322576593990423
13788,Arsenal,3749196,4,11,Error,Error,1.690909090909091,2,4,2.727272727272727,Ashley Cole,0.28762407585630295,0.39090909090909093,0.38944149433454245
13789,Tottenham Hotspur,3749196,0,45,Error,Error,1.8545454545454545,2,4,3.1818181818181817,Dean Richards,0.2504837248263147,0.38181818181818183,0.3615055910721545
13790,Tottenham Hotspur,3749196,1,14,Error,Error,1.8472222222222223,2,4,2.888888888888889,Robbie Keane,0.3005956416438566,0.375,0.4920047101161652
13791,Tottenham Hotspur,3749196,2,12,Error,Error,1.3214285714285714,Error,Error,Error,Error,0.25786628331211947,0.19642857142857142,0.2
13792,Tottenham Hotspur,3749196,3,9,Error,Error,1.1666666666666667,Error,Error,Error,Error,0.2760992982210761,0.21428571428571427,0.09206349206349206
13793,Tottenham Hotspur,3749196,4,10,Error,Error,1.5,Error,Error,Error,Error,0.2574205100376125,0.2777777777777778,0.34357905982905984
13794,Arsenal,3749448,0,30,Error,Error,1.4090909090909092,2,3,2.1818181818181817,Dennis Bergkamp,0.2837494550710496,0.6090909090909091,0.6781658031618255
13795,Arsenal,3749448,1,9,Error,Error,1.809090909090909,2,3,2.6363636363636362,Patrick Vieira,0.28845882139642287,0.34545454545454546,0.35873228838345117
13796,Arsenal,3749448,2,4,Error,Error,2.088888888888889,Error,Error,Error,Error,0.2804012479593085,0.2111111111111111,0.26736874236874236
13797,Arsenal,3749448,3,18,Error,Error,1.4545454545454546,Error,Error,Error,Error,0.27515847625676343,0.42727272727272725,0.5129980714590584
13798,Arsenal,3749448,4,5,Error,Error,1.9722222222222223,2,4,3.111111111111111,Fredrik Ljungberg,0.31833969453955674,0.3055555555555556,0.2710667932890155
13799,Arsenal,3749448,5,12,Error,Error,2.2636363636363637,3,5,4,Thierry Henry,0.25787710703125916,0.2727272727272727,0.34161657056393896
13800,Arsenal,3749448,6,4,Error,Error,2.1222222222222222,3,5,3.6,Ashley Cole,0.29494042680130256,0.28888888888888886,0.34329292929292926
13801,Arsenal,3749448,7,0,Error,Error,Error,Error,Error,Error,Error,Error,0.0,Error
13802,Liverpool,3749448,0,29,Error,Error,1.8636363636363635,2,4,2.8181818181818183,Dietmar Hamann,0.2740388867793179,0.36363636363636365,0.4170246315280757
13803,Liverpool,3749448,1,11,Error,Error,1.4555555555555555,Error,Error,Error,Error,0.2646331994953127,0.2111111111111111,0.1825
13804,Liverpool,3749448,2,4,Error,Error,1.8555555555555556,Error,Error,Error,Error,0.2797936348815991,0.2111111111111111,0.2288888888888889
13805,Liverpool,3749448,3,18,Error,Error,1.8272727272727274,2,4,3,Steven Gerrard,0.2825344199401065,0.33636363636363636,0.3879721756098745
13806,Liverpool,3749448,4,4,Error,Error,1.4285714285714286,Error,Error,Error,Error,0.27877424462702666,0.26785714285714285,0.2218201754385965
13807,Liverpool,3749448,5,9,Error,Error,1.4272727272727272,Error,Error,Error,Error,0.2523411539512401,0.32727272727272727,0.4987958120311061
13808,Liverpool,3749448,6,5,Error,Error,1.7444444444444445,Error,Error,Error,Error,0.26405139188719634,0.2,0.0997936507936508
13809,Liverpool,3749448,7,1,Error,Error,2.5714285714285716,3,6,4,Danny Murphy,0.3391043200567608,0.21428571428571427,0.09226190476190475
13810,Arsenal,3749360,0,10,Error,Error,1.7222222222222223,2,4,2.8,Pascal Cygan,0.291721537215439,0.4111111111111111,0.5241784659069108
13811,Arsenal,3749360,1,33,Error,Error,1.3545454545454545,2,3,2.1818181818181817,Fredrik Ljungberg,0.2866909509540106,0.6636363636363637,0.7558836482453977
13812,Arsenal,3749360,2,10,Error,Error,1.8888888888888888,2,5,3.4,Ashley Cole,0.28178644012598675,0.36666666666666664,0.3393095748420826
13813,Arsenal,3749360,3,16,Error,Error,2.3545454545454545,3,5,4.363636363636363,Patrick Vieira,0.24937722482554012,0.2727272727272727,0.15809409888357256
13814,Arsenal,3749360,4,6,Error,Error,2.0444444444444443,Error,Error,Error,Error,0.2765020016531277,0.25555555555555554,0.3065151515151515
13815,Arsenal,3749360,5,11,Error,Error,1.788888888888889,Error,Error,Error,Error,0.2707503191034989,0.3,0.3182883899726005
13816,Blackburn Rovers,3749360,0,9,Error,Error,1.3194444444444444,Error,Error,Error,Error,0.28220944682540466,0.3472222222222222,0.3489379032464688
13817,Blackburn Rovers,3749360,1,33,Error,Error,1.3636363636363635,2,2,2,Andy Todd,0.29047388227470894,0.6363636363636364,0.6683269333544056
13818,Blackburn Rovers,3749360,2,10,Error,Error,1.6272727272727272,Error,Error,Error,Error,0.2665063212560301,0.33636363636363636,0.5088861430966695
13819,Blackburn Rovers,3749360,3,16,Error,Error,1.490909090909091,Error,Error,Error,Error,0.26932404675295485,0.4,0.5179637596611384
13820,Blackburn Rovers,3749360,4,5,Error,Error,2.2666666666666666,3,5,3.9,Craig Short,0.2788493660011391,0.25555555555555554,0.3413286421181158
13821,Blackburn Rovers,3749360,5,10,Error,Error,1.8777777777777778,2,5,3.1,Steven Reid,0.28782538920584916,0.36666666666666664,0.36001989238831344
13822,Arsenal,3749453,0,26,Error,Error,1.4727272727272727,2,3,2.1818181818181817,Dennis Bergkamp,0.28702393455277997,0.5545454545454546,0.614165534226347
13823,Arsenal,3749453,1,17,Error,Error,1.6090909090909091,2,3,2.6363636363636362,Dennis Bergkamp,0.28142640175624906,0.45454545454545453,0.489520011693084
13824,Arsenal,3749453,2,21,Error,Error,1.481818181818182,2,3,2.090909090909091,Dennis Bergkamp,0.28665924029663375,0.5363636363636364,0.6560940784888033
13825,Arsenal,3749453,3,14,Error,Error,1.4181818181818182,Error,Error,Error,Error,0.2677260124845141,0.3090909090909091,0.3240914039520851
13826,Arsenal,3749453,4,8,Error,Error,1.5,Error,Error,Error,Error,0.2634494859829088,0.28888888888888886,0.5184566250742721
13827,Leeds United,3749453,0,26,Error,Error,1.4727272727272727,2,3,2.090909090909091,Alan Smith,0.2892740086478832,0.5363636363636364,0.539981732518732
13828,Leeds United,3749453,1,18,Error,Error,2.081818181818182,2,4,3.4545454545454546,Gary Oliver Kelly,0.2539846201457672,0.3090909090909091,0.3637404418417731
13829,Leeds United,3749453,2,18,Error,Error,1.809090909090909,2,4,2.8181818181818183,Lucas Radebe,0.2717711839847398,0.39090909090909093,0.5316825218501757
13830,Leeds United,3749453,3,15,Error,Error,1.9848484848484849,2,4,3.25,Nick Barmby,0.24750203443604202,0.3181818181818182,0.44408992890007415
13831,Leeds United,3749453,4,7,Error,Error,2.013888888888889,2,4,3.2222222222222223,Jermaine Pennant,0.29224766690558274,0.3055555555555556,0.4275
13832,Bolton Wanderers,3749278,0,45,Error,Error,1.3363636363636364,1,3,2,Iván Campo Ramos,0.2920802819344912,0.6727272727272727,0.6946210549310491
13833,Bolton Wanderers,3749278,1,9,Error,Error,0.6944444444444444,Error,Error,Error,Error,0.1571356630926861,0.16666666666666666,0.033950617283950615
